category,topic_id,date,topic_name,question_type,question
【Part2&3】保留旧题（25道）,21,,鼓励别人做不愿做的事,Part3,How can employers encourage their staff?
【Part2&3】保留旧题（25道）,22,,想从事的短期海外工作,Part2,Describe a short-term job you want to have in a foreign country
【Part2&3】保留旧题（25道）,22,,想从事的短期海外工作,Part3,What short-term jobs do young people do in other countries?
【Part2&3】保留旧题（25道）,22,,想从事的短期海外工作,Part3,What challenges do young people face when working abroad?
【Part2&3】保留旧题（25道）,22,,想从事的短期海外工作,Part3,What are the benefits of working for an international company?
【Part2&3】保留旧题（25道）,22,,想从事的短期海外工作,Part3,What personal skills are required to work in an international company?
【Part2&3】保留旧题（25道）,22,,想从事的短期海外工作,Part3,What kind of work can young people do in foreign countries?
【Part2&3】保留旧题（25道）,22,,想从事的短期海外工作,Part3,Why are some people unwilling to work in other countries?
【Part2&3】保留旧题（25道）,23,,爱护自然的人,Part2,Describe a person who likes to look after the natural world​
【Part2&3】保留旧题（25道）,23,,爱护自然的人,Part3,Do you think parents should teach their children how to protect the environment?
【Part2&3】保留旧题（25道）,23,,爱护自然的人,Part3,What laws about the environment are effective in your country?
【Part2&3】保留旧题（25道）,23,,爱护自然的人,Part3,"Which do you think people prefer, rewards or punishment, when it comes to government intervention in environmental protection?"
【Part2&3】保留旧题（25道）,23,,爱护自然的人,Part3,Is it easy for children in cities to get close to the natural world?
【Part2&3】保留旧题（25道）,23,,爱护自然的人,Part3,What can people do to protect the natural world?
【Part2&3】保留旧题（25道）,23,,爱护自然的人,Part3,Is it important to teach students environmental protection at school?
【Part2&3】保留旧题（25道）,24,,去过且喜欢的城市,Part2,Describe a city you enjoyed visiting
【Part2&3】保留旧题（25道）,24,,去过且喜欢的城市,Part3,What kinds of facilities do big cities have?
【Part2&3】保留旧题（25道）,24,,去过且喜欢的城市,Part3,Do you think modern cities are suitable for young people or old people?
【Part2&3】保留旧题（25道）,24,,去过且喜欢的城市,Part3,"Before you travel to a city, what factors would you consider?"
【Part2&3】保留旧题（25道）,24,,去过且喜欢的城市,Part3,What are the disadvantages of living in a very famous city?
【Part2&3】保留旧题（25道）,24,,去过且喜欢的城市,Part3,Do you prefer to visit well-developed cities or cities with a long history?
【Part2&3】保留旧题（25道）,24,,去过且喜欢的城市,Part3,"For those who live in cities, is it because they want to or have to?"
【Part2&3】保留旧题（25道）,25,,购物场所,Part2,Describe a place where you enjoy shopping
【Part2&3】保留旧题（25道）,25,,购物场所,Part3,Why do people buy things they don’t need?
【Part2&3】保留旧题（25道）,25,,购物场所,Part3,Do you think it’s a waste of time to go shopping?
【Part2&3】保留旧题（25道）,25,,购物场所,Part3,Why are some people keen on shopping?
【Part2&3】保留旧题（25道）,25,,购物场所,Part3,What kind of people like shopping?
【Part2&3】保留旧题（25道）,25,,购物场所,Part3,Where do people like to shop in your country?
【Part2&3】保留旧题（25道）,25,,购物场所,Part3,Do you think women like shopping more than men?
